"y 1","y 2","y 3","y 4","y 5","y 6","y 7","y 8","y 9","y 10","y 11","y 12","y 13","y 14","y 15","y 16","y 17"
5.72306034482759e-05,0.000126028985507246,4.90402397260275e-05,0.000125968232044199,4.80539062500001e-05,0.00012226452020202,7.6455035971223e-05,3.16808035714285e-05,2.50961538461538e-05,8.83875661375662e-05,7.75551470588235e-05,3.4653409090909e-05,0.000146972972972973,9.41775793650794e-05,8.54298076923077e-05,6.0358843537415e-05,5.07810402684565e-05
5.66961206896552e-05,0.000125851080246913,4.94333333333333e-05,0.000126418508287293,4.8040625e-05,0.000123382965686274,7.64698581560284e-05,3.17326807228915e-05,2.51049107142857e-05,8.81483516483517e-05,7.75383928571429e-05,3.45981638418078e-05,0.000146969594594595,9.41756198347108e-05,8.54619140625e-05,6.0367294520548e-05,5.10272556390977e-05
5.71487068965517e-05,0.000125713848039216,4.91813725490196e-05,0.000126703534031414,4.8070411392405e-05,0.000124476449275362,7.65223880597015e-05,3.18343195266274e-05,2.5108727810651e-05,8.8206550802139e-05,7.75341726618705e-05,3.4473163841808e-05,0.000146972222222222,9.41814516129032e-05,8.55076923076923e-05,6.03491379310345e-05,5.08576642335766e-05
5.78074596774194e-05,0.00012567385786802,4.90778145695364e-05,0.000126219230769231,4.79769938650307e-05,0.000124852976190476,7.65383211678832e-05,3.17135416666668e-05,2.5108727810651e-05,8.7728813559322e-05,7.75714285714286e-05,3.45480225988701e-05,0.000146966379310345,9.41669921875e-05,8.54631782945736e-05,6.03133680555556e-05,5.07937062937063e-05
5.79443359375e-05,0.000123505208333333,4.939921875e-05,0.000125850765306122,4.80212264150944e-05,0.000124815789473684,7.64748201438849e-05,3.15893939393938e-05,2.51092814371257e-05,8.79081491712708e-05,7.75371376811594e-05,3.46921965317918e-05,0.000146952910958904,9.4174e-05,8.54432692307693e-05,6.03458904109589e-05,5.10569029850747e-05
5.78731751824818e-05,0.000124236928104575,4.9232843137255e-05,0.000125513227513228,4.808828125e-05,0.00012332301980198,7.65395683453237e-05,3.15773809523811e-05,2.51133040935674e-05,8.84525862068966e-05,7.75287037037037e-05,3.44548022598872e-05,0.000146963184931507,9.41772540983607e-05,8.54461538461538e-05,6.03224137931035e-05,5.09151785714286e-05
5.78134469696969e-05,0.000124474085365854,4.92279874213837e-05,0.000125327868852459,4.80691823899371e-05,0.0001228538647343,7.65194444444444e-05,3.14038461538462e-05,2.51040419161677e-05,8.8656929347826e-05,7.75326086956522e-05,3.42914325842697e-05,0.000146974137931034,9.41802083333333e-05,8.54234496124031e-05,6.02852112676056e-05,5.09169642857143e-05
5.83177966101695e-05,0.000123902932960894,4.92406462585034e-05,0.000124439086294416,4.807109375e-05,0.000123325609756098,7.65175925925926e-05,3.17103293413173e-05,2.5137573964497e-05,8.78557692307693e-05,7.75679347826087e-05,3.45303672316384e-05,0.000146965986394558,9.41834677419355e-05,8.54223484848485e-05,6.03689236111111e-05,5.08880208333334e-05
5.85715725806451e-05,0.000123455497382199,4.91751497005987e-05,0.000124611585365854,4.80904088050314e-05,0.000122389778325123,7.64558270676692e-05,3.14900914634147e-05,2.51051470588235e-05,8.77974397590362e-05,7.7536496350365e-05,3.47133620689655e-05,0.000146972222222222,9.41948818897638e-05,8.54265267175573e-05,6.02702464788732e-05,5.09244186046511e-05
5.8307e-05,0.000123498587570621,4.92292944785276e-05,0.000123495752427184,4.80694444444445e-05,0.000121850121359223,7.65296296296296e-05,3.18245481927709e-05,2.51065088757396e-05,8.70858895705522e-05,7.75303308823529e-05,3.45515536723163e-05,0.00014697619047619,9.41905737704918e-05,8.53875e-05,6.03615771812081e-05,5.09431818181819e-05
5.86030701754385e-05,0.000123434049079755,4.93153594771241e-05,0.00012382301980198,4.7998407643312e-05,0.000120861650485437,7.65217803030303e-05,3.15037202380953e-05,2.51242647058824e-05,8.66011146496815e-05,7.75197841726619e-05,3.4398224043716e-05,0.000146969827586207,9.41784274193548e-05,8.54017175572519e-05,6.03557046979865e-05,5.09694444444444e-05
5.8017e-05,0.000124267015706806,4.92183333333333e-05,0.000123362257281553,4.80717741935484e-05,0.000120846291866029,7.65e-05,3.1749251497006e-05,2.51065088757396e-05,8.64426100628931e-05,7.75344202898551e-05,3.43651685393258e-05,0.000146971746575343,9.41717479674796e-05,8.54586466165413e-05,6.03405172413793e-05,5.09023722627737e-05
5.7154356060606e-05,0.00012471,4.9187101910828e-05,0.00012336858974359,4.79774844720497e-05,0.000121126953125,7.65202205882353e-05,3.18276627218934e-05,2.5095238095238e-05,8.57780172413793e-05,7.75053571428571e-05,3.42245762711864e-05,0.000146968321917808,9.4170731707317e-05,8.54618320610687e-05,6.03373287671233e-05,5.08974820143885e-05
5.65961538461538e-05,0.000125059840425532,4.91066666666666e-05,0.000123161352040816,4.8064417177914e-05,0.000121560055865922,7.65244360902256e-05,3.15636227544909e-05,2.51040419161676e-05,8.53482142857143e-05,7.75638489208633e-05,3.4536401098901e-05,0.000146991258741259,9.41703629032257e-05,8.54437022900763e-05,6.03646551724137e-05,5.08186619718309e-05
5.68692052980133e-05,0.000125538659793814,4.92155172413793e-05,0.000122752717391304,4.79896496815287e-05,0.000121099780701754,7.65157407407407e-05,3.1693862275449e-05,2.50823529411763e-05,8.61353550295858e-05,7.75522388059702e-05,3.45349162011171e-05,0.000146984482758621,9.41784274193548e-05,8.54736328125e-05,6.03322147651007e-05,5.0974173553719e-05
5.61218553459119e-05,0.000125944587628866,4.92468152866241e-05,0.000122313844086021,4.808046875e-05,0.00012055431547619,7.64342592592593e-05,3.18735207100591e-05,2.51206647398843e-05,8.58266871165644e-05,7.75232142857143e-05,3.44708806818181e-05,0.000146987331081081,9.4182e-05,8.54625e-05,6.03293103448275e-05,5.09470802919708e-05
5.43955882352942e-05,0.000126365853658537,4.92895569620254e-05,0.000122612565445026,4.80812101910828e-05,0.000120929285714286,7.65264598540146e-05,3.17127976190477e-05,2.51286549707603e-05,8.54597457627119e-05,7.75260791366906e-05,3.43060109289618e-05,0.000146973154362416,9.41784274193548e-05,8.543359375e-05,6.0334219858156e-05,5.10017857142857e-05
5.46367449664429e-05,0.000125126744186046,4.91403225806451e-05,0.000122443117977528,4.80573248407643e-05,0.000120858280254777,7.649375e-05,3.1388036809816e-05,2.51056547619048e-05,8.58056318681319e-05,7.75341726618705e-05,3.45326388888889e-05,0.000146984060402685,9.41813524590164e-05,8.54265267175572e-05,6.02769784172662e-05,5.08965827338129e-05
5.40396551724137e-05,0.000124667640186916,4.91175496688741e-05,0.000123181578947368,4.80308544303797e-05,0.000120621478873239,7.65298507462687e-05,3.18230421686747e-05,2.50986842105262e-05,8.54354395604396e-05,7.75326086956522e-05,3.46002824858757e-05,0.000146973958333333,9.41686507936508e-05,8.54718992248062e-05,6.04617346938776e-05,5.08426573426573e-05
5.32869718309859e-05,0.00012453317535545,4.92516778523489e-05,0.000122509067357513,4.80620967741935e-05,0.000120977195945946,7.65349264705882e-05,3.16931818181819e-05,2.51475290697674e-05,8.49110054347826e-05,7.75611510791367e-05,3.42663352272728e-05,0.000147029965753425,9.41597222222222e-05,8.54345703125e-05,6.04198943661972e-05,5.090625e-05
5.38169642857142e-05,0.000125070754716981,4.91834415584415e-05,0.000122075564971752,4.80743670886076e-05,0.00012075176056338,7.65208333333333e-05,3.19367732558141e-05,2.51139053254438e-05,8.49290730337079e-05,7.75357142857143e-05,3.43629943502826e-05,0.000146975506756757,9.41666666666666e-05,8.55049212598425e-05,6.04045608108108e-05,5.09001798561151e-05
5.32630597014926e-05,0.000125104066985646,4.89272260273973e-05,0.000121275280898876,4.8016935483871e-05,0.000120628434065934,7.64510489510489e-05,3.15406626506025e-05,2.51184210526316e-05,8.41857344632768e-05,7.75452127659574e-05,3.44200000000001e-05,0.00014697193877551,9.41700819672132e-05,8.54484732824427e-05,6.0328125e-05,5.06743197278912e-05
